Country,Code,Year,Homicide_Count,Homicide_Rate
Serbia,SRB,2006,156.0,2.0013363
Serbia,SRB,2007,171.0,2.2041268
Serbia,SRB,2008,140.0,1.8128154
Serbia,SRB,2009,154.0,2.0031128
Serbia,SRB,2010,132.0,1.7246451
Serbia,SRB,2011,129.0,1.6927093
Serbia,SRB,2012,110.0,1.4490178
Serbia,SRB,2013,139.0,1.8370023
Serbia,SRB,2014,118.0,1.5641652
Serbia,SRB,2015,100.0,1.3298764
Serbia,SRB,2016,116.0,1.5480521
Serbia,SRB,2017,86.0,1.1520613
Serbia,SRB,2018,105.0,1.4124639
Serbia,SRB,2019,88.0,1.1890196
Serbia,SRB,2020,84.0,1.1416138
Serbia,SRB,2021,77.0,1.0552616
Seychelles,SYC,2004,10.0,11.804355
Seychelles,SYC,2006,9.0,10.333781
Seychelles,SYC,2007,8.0,9.057509
Seychelles,SYC,2008,6.0,6.693142
Seychelles,SYC,2009,14.0,15.379545
Seychelles,SYC,2010,9.0,9.739364
Seychelles,SYC,2011,16.0,17.05266
Seychelles,SYC,2012,4.0,4.1968756
Seychelles,SYC,2013,18.0,18.611576
Seychelles,SYC,2014,16.0,16.326365
Seychelles,SYC,2015,7.0,7.0536075
Seychelles,SYC,2016,12.0,11.939289
Seychelles,SYC,2017,7.0,6.875519
Seychelles,SYC,2018,9.0,8.729304
Seychelles,SYC,2019,10.0,9.581068
Seychelles,SYC,2020,9.0,8.52838
Seychelles,SYC,2021,5.0,4.6961365
Sierra Leone,SLE,2004,112.0,2.024098
Sierra Leone,SLE,2005,99.0,1.7419353
Sierra Leone,SLE,2006,101.0,1.7384497
Sierra Leone,SLE,2007,134.0,2.25621
Sierra Leone,SLE,2008,184.0,3.0209196
Sierra Leone,SLE,2009,158.0,2.5240252
Sierra Leone,SLE,2010,163.0,2.5323544
Sierra Leone,SLE,2011,187.0,2.8280268
Sierra Leone,SLE,2012,113.0,1.6645583
Sierra Leone,SLE,2015,124.0,1.6951996
Sierra Leone,SLE,2020,176.0,2.1374865
Singapore,SGP,1990,47.0,1.5551538
Singapore,SGP,1991,51.0,1.6342906
Singapore,SGP,1992,43.0,1.3319988
Singapore,SGP,1993,58.0,1.7395837
Singapore,SGP,1994,49.0,1.4249929
Singapore,SGP,1995,54.0,1.5237558
Singapore,SGP,1996,33.0,0.9036386
Singapore,SGP,1997,38.0,1.0104637
Singapore,SGP,1998,40.0,1.0345829
Singapore,SGP,1999,39.0,0.9832392
Singapore,SGP,2000,41.0,1.011446
Singapore,SGP,2001,32.0,0.77644694
Singapore,SGP,2002,31.0,0.742196
Singapore,SGP,2003,27.0,0.63883954
Singapore,SGP,2004,20.0,0.46834004
Singapore,SGP,2006,17.0,0.3789075
Singapore,SGP,2007,18.0,0.38599643
Singapore,SGP,2008,27.0,0.5580355
Singapore,SGP,2009,20.0,0.3991455
Singapore,SGP,2010,19.0,0.36796108
Singapore,SGP,2011,16.0,0.30295318
Singapore,SGP,2012,11.0,0.2044228
Singapore,SGP,2013,17.0,0.31032914
Singapore,SGP,2014,14.0,0.25132388
Singapore,SGP,2015,14.0,0.24778682
Singapore,SGP,2016,18.0,0.31512976
Singapore,SGP,2017,11.0,0.19082357
Singapore,SGP,2018,9.0,0.15478449
Singapore,SGP,2019,12.0,0.20455457
Singapore,SGP,2020,10.0,0.16920847
Singapore,SGP,2021,6.0,0.10099207
Slovakia,SVK,1990,93.0,1.7676222
Slovakia,SVK,1991,128.0,2.4241385
Slovakia,SVK,1993,137.0,2.5742881
Slovakia,SVK,1994,129.0,2.4162683
Slovakia,SVK,1995,128.0,2.392525
Slovakia,SVK,1996,132.0,2.4634728
Slovakia,SVK,1997,140.0,2.609103
Slovakia,SVK,1998,128.0,2.3831332
Slovakia,SVK,1999,141.0,2.623441
Slovakia,SVK,2000,129.0,2.3992457
Slovakia,SVK,2001,118.0,2.1947546
Slovakia,SVK,2002,121.0,2.2510765
Slovakia,SVK,2003,137.0,2.5491333
Slovakia,SVK,2004,108.0,2.0093284
Slovakia,SVK,2005,93.0,1.729833
Slovakia,SVK,2006,82.0,1.5249472
Slovakia,SVK,2007,82.0,1.5246221
Slovakia,SVK,2008,86.0,1.5980272
Slovakia,SVK,2009,78.0,1.4474126
Slovakia,SVK,2010,89.0,1.6492403
Slovakia,SVK,2011,96.0,1.7768961
Slovakia,SVK,2012,75.0,1.3865052
Slovakia,SVK,2013,78.0,1.4405127
Slovakia,SVK,2014,72.0,1.328519
Slovakia,SVK,2015,48.0,0.8848832
Slovakia,SVK,2016,60.0,1.1047275
Slovakia,SVK,2017,80.0,1.470746
Slovakia,SVK,2018,67.0,1.2300924
Slovakia,SVK,2019,76.0,1.3934921
Slovakia,SVK,2020,63.0,1.154548
Slovakia,SVK,2021,55.0,1.0096148
Slovenia,SVN,1990,41.0,2.0644262
Slovenia,SVN,1991,40.0,2.0102549
Slovenia,SVN,1992,48.0,2.410437
Slovenia,SVN,1993,26.0,1.3054277
Slovenia,SVN,1994,41.0,2.0588024
Slovenia,SVN,1995,44.0,2.2098272
Slovenia,SVN,1996,38.0,1.9089084
Slovenia,SVN,1997,36.0,1.8092016
Slovenia,SVN,1998,14.0,0.70412654
Slovenia,SVN,1999,25.0,1.2586462
Slovenia,SVN,2000,36.0,1.8142061
Slovenia,SVN,2001,28.0,1.4123673
Slovenia,SVN,2002,36.0,1.8147292
Slovenia,SVN,2003,21.0,1.0555886
Slovenia,SVN,2004,27.0,1.3522166
Slovenia,SVN,2005,20.0,0.99761647
Slovenia,SVN,2006,12.0,0.59595656
Slovenia,SVN,2007,24.0,1.1862227
Slovenia,SVN,2008,10.0,0.4916341
Slovenia,SVN,2009,13.0,0.6355172
Slovenia,SVN,2010,15.0,0.7291154
Slovenia,SVN,2011,16.0,0.7746485
Slovenia,SVN,2012,14.0,0.67653966
Slovenia,SVN,2013,12.0,0.5790459
Slovenia,SVN,2014,16.0,0.7711152
Slovenia,SVN,2015,20.0,0.96114016
Slovenia,SVN,2016,10.0,0.47846434
Slovenia,SVN,2017,19.0,0.90545523
Slovenia,SVN,2018,9.0,0.42736584
Slovenia,SVN,2019,14.0,0.662596
Slovenia,SVN,2020,11.0,0.51944596
Slovenia,SVN,2021,9.0,0.4246466
Solomon Islands,SLB,2004,20.0,4.239219
Solomon Islands,SLB,2005,26.0,5.388757
Solomon Islands,SLB,2006,23.0,4.6612535
Solomon Islands,SLB,2007,26.0,5.152402
Solomon Islands,SLB,2008,19.0,3.6821635
South Africa,ZAF,1994,25965.0,60.00973
South Africa,ZAF,1995,26877.0,61.103416
South Africa,ZAF,1996,25470.0,57.028854
South Africa,ZAF,1997,24486.0,54.070827
South Africa,ZAF,1998,25127.0,54.800026
South Africa,ZAF,1999,22604.0,48.75263
South Africa,ZAF,2000,21758.0,46.47828
South Africa,ZAF,2001,21405.0,45.321045
South Africa,ZAF,2002,21553.0,45.22097
South Africa,ZAF,2003,19824.0,41.21067
South Africa,ZAF,2004,18793.0,38.70371
South Africa,ZAF,2005,18528.0,37.79902
South Africa,ZAF,2006,19106.0,38.60441
South Africa,ZAF,2007,18400.0,36.802876
South Africa,ZAF,2008,18084.0,35.763294
South Africa,ZAF,2009,16767.0,32.766747
South Africa,ZAF,2010,15893.0,30.690401
South Africa,ZAF,2011,15554.0,29.658684
South Africa,ZAF,2012,16213.0,30.507084
South Africa,ZAF,2013,17023.0,31.598028
South Africa,ZAF,2014,17805.0,32.5327
South Africa,ZAF,2015,18673.0,33.41834
South Africa,ZAF,2016,19016.0,33.703003
South Africa,ZAF,2017,20336.0,35.903187
South Africa,ZAF,2018,21022.0,36.66225
South Africa,ZAF,2019,21325.0,36.71214
South Africa,ZAF,2020,19972.0,33.964874
South Africa,ZAF,2021,24865.0,41.865726
South Korea,KOR,1990,208.03244,0.4715146
South Korea,KOR,1991,216.55518,0.48677853
South Korea,KOR,1992,239.79903,0.5364186
South Korea,KOR,1993,306.4314,0.68197614
South Korea,KOR,1994,223.52834,0.4949064
South Korea,KOR,1995,228.1771,0.50266564
South Korea,KOR,1996,246.38478,0.5396055
South Korea,KOR,1997,277.3766,0.60348594
South Korea,KOR,1998,377.71252,0.81667113
South Korea,KOR,1999,384.68567,0.82691747
South Korea,KOR,2000,369.96457,0.79071534
South Korea,KOR,2001,407.15472,0.8650941
South Korea,KOR,2002,370.73935,0.7834618
South Korea,KOR,2003,386.62265,0.81326205
South Korea,KOR,2004,419.93884,0.8798716
South Korea,KOR,2005,411.0287,0.85828435
South Korea,KOR,2006,415.67746,0.86510533
South Korea,KOR,2007,430.39856,0.8925616
South Korea,KOR,2008,429.62378,0.8876776
South Korea,KOR,2009,532.2841,1.0955049
South Korea,KOR,2010,484.63422,0.99283755
South Korea,KOR,2011,403.0,0.8196075
South Korea,KOR,2012,435.0,0.8764121
South Korea,KOR,2013,352.0,0.7026197
South Korea,KOR,2014,377.0,0.7456776
South Korea,KOR,2015,375.0,0.73537487
South Korea,KOR,2016,356.0,0.6938221
South Korea,KOR,2017,301.0,0.58433396
South Korea,KOR,2018,309.0,0.5979461
South Korea,KOR,2019,297.0,0.5733167
South Korea,KOR,2020,308.0,0.59408206
South Korea,KOR,2021,270.0,0.52093244
South Sudan,SSD,2012,1504.0,14.053967
Spain,ESP,1990,483.95798,1.2444314
Spain,ESP,1991,439.4999,1.1270077
Spain,ESP,1992,440.77014,1.1243491
Spain,ESP,1993,473.79614,1.2019016
Spain,ESP,1994,429.0,1.0826846
Spain,ESP,1995,411.0,1.0322853
Spain,ESP,1996,397.0,0.9925875
Spain,ESP,1997,463.0,1.1523131
Spain,ESP,1998,522.0,1.2932843
Spain,ESP,1999,486.0,1.19875
Spain,ESP,2000,553.0,1.3573333
Spain,ESP,2001,577.0,1.4084697
Spain,ESP,2002,564.0,1.3597683
Spain,ESP,2003,587.0,1.3899982
Spain,ESP,2004,520.0,1.2104378
Spain,ESP,2005,518.0,1.1857516
Spain,ESP,2006,476.0,1.071521
Spain,ESP,2007,482.0,1.0652927
Spain,ESP,2008,407.0,0.8854267
Spain,ESP,2009,412.0,0.8885482
Spain,ESP,2010,401.0,0.8610181
Spain,ESP,2011,385.0,0.8238954
Spain,ESP,2012,364.0,0.77850837
Spain,ESP,2013,302.0,0.64802057
Spain,ESP,2014,323.0,0.6951536
Spain,ESP,2015,302.0,0.65042275
Spain,ESP,2016,294.0,0.6326211
Spain,ESP,2017,307.0,0.65902215
Spain,ESP,2018,289.0,0.61762637
Spain,ESP,2019,331.0,0.7022923
Spain,ESP,2020,298.0,0.6291724
Spain,ESP,2021,290.0,0.6106943
Sri Lanka,LKA,1990,1985.0,11.537951
Sri Lanka,LKA,1995,1614.0,8.879073
Sri Lanka,LKA,1996,1775.0,9.687539
Sri Lanka,LKA,1997,1851.0,10.032997
Sri Lanka,LKA,1999,1919.0,10.2782955
Sri Lanka,LKA,2005,1219.0,6.196037
Sri Lanka,LKA,2006,2044.0,10.286499
Sri Lanka,LKA,2008,2002.0,9.869049
Sri Lanka,LKA,2009,1099.0,5.365562
Sri Lanka,LKA,2010,763.0,3.6915977
Sri Lanka,LKA,2011,732.0,3.5091517
Sri Lanka,LKA,2012,676.0,3.2164214
Sri Lanka,LKA,2013,619.0,2.9292407
Sri Lanka,LKA,2014,553.0,2.6036446
Sri Lanka,LKA,2015,487.0,2.2824526
Sri Lanka,LKA,2016,530.0,2.4736886
Sri Lanka,LKA,2017,486.0,2.2597492
Sri Lanka,LKA,2018,514.0,2.3817568
Sri Lanka,LKA,2019,742.0,3.427305
Suriname,SUR,2000,68.0,14.196286
Suriname,SUR,2001,79.0,16.20867
Suriname,SUR,2002,57.0,11.49968
Suriname,SUR,2003,60.0,11.909961
Suriname,SUR,2004,46.0,9.009503
Suriname,SUR,2005,69.0,13.366407
Suriname,SUR,2006,62.0,11.876883
Suriname,SUR,2007,45.0,8.523599
Suriname,SUR,2008,43.0,8.0533695
Suriname,SUR,2013,29.0,5.1423273
Suriname,SUR,2014,32.0,5.617169
Suriname,SUR,2015,34.0,5.9081626
Suriname,SUR,2016,41.0,7.051301
Suriname,SUR,2017,36.0,6.127039
Suriname,SUR,2018,38.0,6.4003825
Suriname,SUR,2019,30.0,4.997497
Suriname,SUR,2020,55.0,9.059985
Suriname,SUR,2021,35.0,5.7097692
Sweden,SWE,1990,95.0,1.1113183
Sweden,SWE,1991,115.0,1.3381163
Sweden,SWE,1992,114.0,1.3194029
Sweden,SWE,1993,108.0,1.2437518
Sweden,SWE,1994,100.0,1.146334
Sweden,SWE,1995,87.0,0.9933213
Sweden,SWE,1996,99.0,1.1268576
Sweden,SWE,1997,87.0,0.9877531
Sweden,SWE,1998,92.0,1.042064
Sweden,SWE,1999,101.0,1.1413879
Sweden,SWE,2000,96.0,1.0821726
Sweden,SWE,2001,87.0,0.97788537
Sweden,SWE,2002,101.0,1.1315243
Sweden,SWE,2003,85.0,0.9485012
Sweden,SWE,2004,107.0,1.1883261
Sweden,SWE,2005,83.0,0.916951
Sweden,SWE,2006,91.0,0.9994816
Sweden,SWE,2007,111.0,1.2112254
Sweden,SWE,2008,82.0,0.88847756
Sweden,SWE,2009,93.0,0.99984807
Sweden,SWE,2010,91.0,0.9699704
Sweden,SWE,2011,81.0,0.85556865
Sweden,SWE,2012,68.0,0.71159583
Sweden,SWE,2013,87.0,0.9016542
Sweden,SWE,2014,87.0,0.89253575
Sweden,SWE,2015,112.0,1.1371311
Sweden,SWE,2016,106.0,1.0649716
Sweden,SWE,2017,113.0,1.1234626
Sweden,SWE,2018,108.0,1.0627518
Sweden,SWE,2019,111.0,1.0810367
Sweden,SWE,2020,124.0,1.1958759
Sweden,SWE,2021,113.0,1.0795734
Switzerland,CHE,1990,110.0,1.6389308
Switzerland,CHE,1991,98.0,1.4421536
Switzerland,CHE,1992,93.0,1.3530856
Switzerland,CHE,1993,105.0,1.5138144
Switzerland,CHE,1994,80.0,1.1442405
Switzerland,CHE,1995,82.0,1.1650546
Switzerland,CHE,1996,83.0,1.1740259
Switzerland,CHE,1997,87.0,1.2276002
Switzerland,CHE,1998,76.0,1.0691845
Switzerland,CHE,1999,89.0,1.2461151
Switzerland,CHE,2000,69.0,0.9607273
Switzerland,CHE,2001,86.0,1.1904098
Switzerland,CHE,2002,86.0,1.1818901
Switzerland,CHE,2009,51.0,0.6593914
Switzerland,CHE,2010,52.0,0.6647546
Switzerland,CHE,2011,46.0,0.5814702
Switzerland,CHE,2012,45.0,0.5627998
Switzerland,CHE,2013,57.0,0.7047158
Switzerland,CHE,2014,41.0,0.50074553
Switzerland,CHE,2015,57.0,0.6882618
Switzerland,CHE,2016,45.0,0.53744835
Switzerland,CHE,2017,45.0,0.5324381
Switzerland,CHE,2018,50.0,0.5872381
Switzerland,CHE,2019,46.0,0.53640634
Switzerland,CHE,2020,47.0,0.5440688
Switzerland,CHE,2021,42.0,0.48323596
Syria,SYR,1997,296.0,1.9597462
Syria,SYR,1998,336.0,2.167666
Syria,SYR,1999,330.0,2.0753148
Syria,SYR,2000,357.0,2.189156
Syria,SYR,2001,376.0,2.2477353
Syria,SYR,2002,368.0,2.1440198
Syria,SYR,2003,405.0,2.2996526
Syria,SYR,2004,426.0,2.3556726
Syria,SYR,2005,430.0,2.3138735
Syria,SYR,2006,446.0,2.2951822
Syria,SYR,2007,533.0,2.5745053
Syria,SYR,2008,529.0,2.4634373
Syria,SYR,2009,476.0,2.1807632
Syria,SYR,2010,463.0,2.0727417
Tajikistan,TJK,1990,168.0,3.100855
Tajikistan,TJK,1991,148.0,2.6636405
Tajikistan,TJK,1992,605.0,10.696213
Tajikistan,TJK,1993,1304.0,22.805952
Tajikistan,TJK,1994,636.0,10.957974
Tajikistan,TJK,1995,435.0,7.352726
Tajikistan,TJK,1996,484.0,8.019088
Tajikistan,TJK,1997,498.0,8.141154
Tajikistan,TJK,1998,491.0,7.974916
Tajikistan,TJK,1999,357.0,5.7677727
Tajikistan,TJK,2000,283.0,4.5113993
Tajikistan,TJK,2001,233.0,3.6356204
Tajikistan,TJK,2002,180.0,2.7515554
Tajikistan,TJK,2003,164.0,2.4578526
Tajikistan,TJK,2004,142.0,2.0878656
Tajikistan,TJK,2005,157.0,2.265792
Tajikistan,TJK,2006,194.0,2.748881
Tajikistan,TJK,2007,132.0,1.8362942
Tajikistan,TJK,2008,100.0,1.3652573
Tajikistan,TJK,2009,97.0,1.2987715
Tajikistan,TJK,2010,181.0,2.3747735
Tajikistan,TJK,2011,126.0,1.6185347
Tajikistan,TJK,2020,87.0,0.9116432
Tanzania,TZA,1995,2110.0,6.904434
Tanzania,TZA,1996,2283.0,7.331234
Tanzania,TZA,1997,2355.0,7.408958
Tanzania,TZA,2003,2778.0,7.4409547
Tanzania,TZA,2004,2926.0,7.6275625
Tanzania,TZA,2010,3888.0,8.618831
Tanzania,TZA,2011,4149.0,8.938722
Tanzania,TZA,2012,4092.0,8.563153
Tanzania,TZA,2013,3697.0,7.506044
Tanzania,TZA,2015,3746.0,7.1294227
Tanzania,TZA,2016,3439.0,6.3214817
Tanzania,TZA,2017,3147.0,5.592973
Tanzania,TZA,2018,2734.0,4.706454
Tanzania,TZA,2019,2719.0,4.541311
Tanzania,TZA,2020,2286.0,3.704753
Thailand,THA,1990,5344.0,9.67618
Thailand,THA,1991,5585.6973,9.956704
Thailand,THA,1992,5958.6387,10.464948
Thailand,THA,1993,5482.2363,9.488765
Thailand,THA,1994,5005.834,8.54092
Thailand,THA,1995,4542.0,7.643269
Thailand,THA,1996,4474.0,7.430524
Thailand,THA,1997,4787.0,7.8489423
Thailand,THA,1998,5361.0,8.682454
Thailand,THA,1999,5052.0,8.090624
Thailand,THA,2000,5142.0,8.153285
Thailand,THA,2001,5020.0,7.8868947
Thailand,THA,2002,4538.0,7.0660505
Thailand,THA,2003,6434.0,9.932545
Thailand,THA,2004,4273.0,6.5425262
Thailand,THA,2005,4806.0,7.301581
Thailand,THA,2006,4687.0,7.0673003
Thailand,THA,2007,4435.0,6.636564
Thailand,THA,2008,3974.0,5.9024267
Thailand,THA,2009,3703.0,5.460552
Thailand,THA,2010,3654.0,5.352239
Thailand,THA,2011,3307.0,4.812783
Tonga,TON,1995,2.0,2.0004702
Tonga,TON,1996,2.0,1.9961076
Tonga,TON,1997,2.0,1.9869261
Tonga,TON,2000,1.0,0.9746351
Tonga,TON,2001,6.0,5.8134184
Tonga,TON,2002,6.0,5.780124
Tonga,TON,2003,6.0,5.7465487
Tonga,TON,2004,2.0,1.9041091
Tonga,TON,2005,4.0,3.7866776
Tonga,TON,2006,8.0,7.533666
Tonga,TON,2007,1.0,0.9377564
Tonga,TON,2008,4.0,3.740695
Tonga,TON,2009,8.0,7.466587
Tonga,TON,2010,1.0,0.93124175
Tonga,TON,2011,2.0,1.8585547
Tonga,TON,2012,1.0,0.93021524
Tonga,TON,2018,10.0,9.510179
Tonga,TON,2019,1.0,0.95283014
Trinidad and Tobago,TTO,2000,120.0,9.00764
Trinidad and Tobago,TTO,2001,151.0,11.280721
Trinidad and Tobago,TTO,2002,171.0,12.704654
Trinidad and Tobago,TTO,2003,229.0,16.918499
Trinidad and Tobago,TTO,2004,260.0,19.10118
Trinidad and Tobago,TTO,2005,386.0,28.194208
Trinidad and Tobago,TTO,2006,371.0,26.944204
Trinidad and Tobago,TTO,2007,391.0,28.23389
Trinidad and Tobago,TTO,2008,547.0,39.273335
Trinidad and Tobago,TTO,2009,507.0,36.183502
Trinidad and Tobago,TTO,2010,473.0,33.53906
Trinidad and Tobago,TTO,2011,352.0,24.788383
Trinidad and Tobago,TTO,2012,380.0,26.566431
Trinidad and Tobago,TTO,2013,407.0,28.249578
Trinidad and Tobago,TTO,2014,405.0,27.918308
Trinidad and Tobago,TTO,2015,420.0,28.763645
Trinidad and Tobago,TTO,2016,463.0,31.510971
Trinidad and Tobago,TTO,2017,495.0,33.477455
Trinidad and Tobago,TTO,2018,517.0,34.358803
Trinidad and Tobago,TTO,2019,539.0,35.461575
Trinidad and Tobago,TTO,2020,399.0,26.28204
Trinidad and Tobago,TTO,2021,448.0,29.364283
Tunisia,TUN,2004,195.0,1.8946341
Tunisia,TUN,2005,260.0,2.502805
Tunisia,TUN,2006,249.0,2.3751478
Tunisia,TUN,2007,273.0,2.580244
Tunisia,TUN,2008,280.0,2.6216295
Tunisia,TUN,2009,255.0,2.3645036
Tunisia,TUN,2010,286.0,2.6250422
Tunisia,TUN,2012,332.0,2.9710813
Tunisia,TUN,2019,571.0,4.738859
Tunisia,TUN,2020,562.0,4.6210556
Turkey,TUR,2003,2837.0,4.2427297
Turkey,TUR,2004,2914.0,4.2988815
Turkey,TUR,2005,3305.0,4.8104415
Turkey,TUR,2006,3168.0,4.551637
Turkey,TUR,2007,3599.0,5.1072197
Turkey,TUR,2008,3257.0,4.566695
Turkey,TUR,2010,3064.0,4.1860585
Turkey,TUR,2011,3061.0,4.126791
Turkey,TUR,2012,3216.0,4.2721963
Turkey,TUR,2015,2235.0,2.806161
Turkey,TUR,2016,2704.0,3.3374724
Turkey,TUR,2017,2541.0,3.0953896
Turkey,TUR,2018,2161.0,2.60961
Turkey,TUR,2019,2020.0,2.4196925
Turkey,TUR,2020,2108.0,2.5054843
Turkey,TUR,2021,2136.0,2.5195987
Turkmenistan,TKM,1990,332.0,8.924063
Turkmenistan,TKM,1991,306.0,8.006737
Turkmenistan,TKM,1992,296.0,7.5387707
Turkmenistan,TKM,1993,332.0,8.234743
Turkmenistan,TKM,1994,308.0,7.452148
Turkmenistan,TKM,1995,269.0,6.364419
Turkmenistan,TKM,1996,334.0,7.765468
Turkmenistan,TKM,1997,358.0,8.204099
Turkmenistan,TKM,1998,345.0,7.7851434
Turkmenistan,TKM,1999,321.0,7.1316223
Turkmenistan,TKM,2000,267.0,5.8435607
Turkmenistan,TKM,2001,248.0,5.350485
Turkmenistan,TKM,2002,241.0,5.128785
Turkmenistan,TKM,2003,233.0,4.8959994
Turkmenistan,TKM,2004,209.0,4.3362865
Turkmenistan,TKM,2005,206.0,4.216322
Turkmenistan,TKM,2006,203.0,4.097675
Turkmenistan,TKM,2010,105.0,1.9931778
Turkmenistan,TKM,2011,100.0,1.8653892
Turkmenistan,TKM,2012,79.0,1.4472358
Turkmenistan,TKM,2013,84.0,1.5107657
Turkmenistan,TKM,2014,89.0,1.571563
Turkmenistan,TKM,2015,63.0,1.0925301
Turks and Caicos Islands,TCA,1990,0.0,0.0
Turks and Caicos Islands,TCA,1991,0.0,0.0
Turks and Caicos Islands,TCA,1992,1.0,7.6840324
Turks and Caicos Islands,TCA,1993,1.0,7.296873
Turks and Caicos Islands,TCA,1994,2.0,13.886478
Turks and Caicos Islands,TCA,1995,1.0,6.622078
Turks and Caicos Islands,TCA,1996,1.0,6.3269114
Turks and Caicos Islands,TCA,1997,2.0,12.109837
Turks and Caicos Islands,TCA,1998,0.0,0.0
Turks and Caicos Islands,TCA,1999,0.0,0.0
Turks and Caicos Islands,TCA,2000,0.0,0.0
Turks and Caicos Islands,TCA,2001,0.0,0.0
Turks and Caicos Islands,TCA,2002,2.0,9.709681
Turks and Caicos Islands,TCA,2003,0.0,0.0
Turks and Caicos Islands,TCA,2005,0.0,0.0
Turks and Caicos Islands,TCA,2007,2.0,7.6138268
Turks and Caicos Islands,TCA,2008,2.0,7.293414
Turks and Caicos Islands,TCA,2009,2.0,6.9977784
Turks and Caicos Islands,TCA,2013,4.0,11.906711
Turks and Caicos Islands,TCA,2014,2.0,5.716736
Tuvalu,TUV,2002,0.0,0.0
Tuvalu,TUV,2003,0.0,0.0
Tuvalu,TUV,2004,0.0,0.0
Tuvalu,TUV,2005,0.0,0.0
Tuvalu,TUV,2006,0.0,0.0
Tuvalu,TUV,2007,0.0,0.0
Tuvalu,TUV,2008,0.0,0.0
Tuvalu,TUV,2009,0.0,0.0
Tuvalu,TUV,2010,1.0,9.479122
Tuvalu,TUV,2011,1.0,9.345358
Tuvalu,TUV,2012,2.0,18.425537
Tuvalu,TUV,2019,0.0,0.0
Uganda,UGA,1995,1710.0,8.268526
Uganda,UGA,1996,1806.0,8.498995
Uganda,UGA,1997,1919.0,8.771795
Uganda,UGA,2007,2645.0,8.926823
Uganda,UGA,2008,2793.0,9.154417
Uganda,UGA,2009,3233.0,10.292074
Uganda,UGA,2010,3160.0,9.770659
Uganda,UGA,2011,3753.0,11.271713
Uganda,UGA,2012,4066.0,11.863464
Uganda,UGA,2013,3857.0,10.934532
Uganda,UGA,2014,4473.0,12.309923
Uganda,UGA,2016,4482.0,11.566959
Uganda,UGA,2017,4735.0,11.80001
Uganda,UGA,2018,4497.0,10.832127
Uganda,UGA,2019,4718.0,10.985102
Uganda,UGA,2020,4460.0,10.044002
Uganda,UGA,2021,3912.0,8.531467
Ukraine,UKR,1990,2558.0,4.958343
Ukraine,UKR,1991,2648.0,5.1245513
Ukraine,UKR,1992,3370.0,6.5076566
Ukraine,UKR,1993,3696.0,7.138109
Ukraine,UKR,1994,4223.0,8.202011
Ukraine,UKR,1995,4407.0,8.630809
Ukraine,UKR,1996,4896.0,9.672811
Ukraine,UKR,1997,4231.0,8.433435
Ukraine,UKR,1998,4195.0,8.43286
Ukraine,UKR,1999,4250.0,8.617173
Ukraine,UKR,2000,4418.0,9.0385065
Ukraine,UKR,2001,4854.0,10.025915
Ukraine,UKR,2002,4296.0,8.954377
Ukraine,UKR,2003,4041.0,8.488489
Ukraine,UKR,2004,3487.0,7.3780265
Ukraine,UKR,2005,3030.0,6.458818
Ukraine,UKR,2006,2958.0,6.348654
Ukraine,UKR,2007,2646.0,5.71329
Ukraine,UKR,2008,2466.0,5.3535447
Ukraine,UKR,2009,2240.0,4.8840175
Ukraine,UKR,2010,1988.0,4.3517265
Ukraine,UKR,2012,2336.0,5.144669
Ukraine,UKR,2014,2845.0,6.301487
Ukraine,UKR,2017,2751.0,6.160253
Ukraine,UKR,2018,2002.0,4.5042458
Ukraine,UKR,2019,1820.0,4.116614
Ukraine,UKR,2020,1698.0,3.8670301
Ukraine,UKR,2021,1673.0,3.843201
United Arab Emirates,ARE,2010,67.0,0.7899294
United Arab Emirates,ARE,2011,51.0,0.59473795
United Arab Emirates,ARE,2012,69.0,0.79630977
United Arab Emirates,ARE,2013,57.0,0.6512911
United Arab Emirates,ARE,2014,61.0,0.69036144
United Arab Emirates,ARE,2015,60.0,0.67287964
United Arab Emirates,ARE,2019,64.0,0.6947718
United Arab Emirates,ARE,2020,65.0,0.6998813
United Arab Emirates,ARE,2021,44.0,0.46982723
United Kingdom,GBR,1990,713.44666,1.2470567
United Kingdom,GBR,1991,734.17633,1.279957
United Kingdom,GBR,1992,868.9193,1.5109212
United Kingdom,GBR,1993,885.0,1.5351933
United Kingdom,GBR,1994,919.0,1.5903534
United Kingdom,GBR,1995,900.0,1.5535895
United Kingdom,GBR,1996,840.0,1.4463162
United Kingdom,GBR,1997,865.0,1.4849735
United Kingdom,GBR,1998,921.0,1.5760206
United Kingdom,GBR,1999,920.0,1.5690234
United Kingdom,GBR,2000,915.0,1.5547992
United Kingdom,GBR,2001,966.0,1.6347386
United Kingdom,GBR,2002,1107.0,1.8650275
United Kingdom,GBR,2003,926.0,1.5523942
United Kingdom,GBR,2004,950.0,1.5834428
United Kingdom,GBR,2005,834.0,1.3811665
United Kingdom,GBR,2006,860.0,1.4143876
United Kingdom,GBR,2007,873.0,1.4250578
United Kingdom,GBR,2008,762.0,1.234165
United Kingdom,GBR,2009,706.0,1.1342572
United Kingdom,GBR,2010,756.0,1.2045882
United Kingdom,GBR,2011,641.0,1.0128565
United Kingdom,GBR,2012,627.0,0.98262423
United Kingdom,GBR,2013,603.0,0.9377581
United Kingdom,GBR,2014,589.0,0.90932244
United Kingdom,GBR,2015,652.0,0.99962646
